subject,situation,sessionid,finalprofit,showupfee,type,period_game,aeffort,peffort,mae,varianta,variantp,period_lottery,period_lottery_del,offeraccept,offeracceptd,IV,va,vb,vc,vd,consistent,lossaversion,ioc,eopt,maeopt,cost,EV_control,EV_deleg,EV_diff,conflict,stakesize,revorder,maecontrol,peffort_control,wtp_del_control,delegation_control,variantp_control,period_control
84,1,111026_1315,58.090199,10,Principal,8,2,55,60,2,1,11,8,120,150,30,220,220,190,100,1,2,0,60,40,30.25,135.75,154,18.25,.75,low,0,0,,,,,
84,2,111026_1315,58.090199,10,Principal,7,76,60,66,2,1,1,17,120,165,45,280,280,235,100,1,2,0,90,60,36,172,189.10001,17.100006,.75,low,0,0,,,,,
84,3,111026_1315,58.090199,10,Principal,3,36,50,60,1,1,18,10,120,124,4,180,180,140,100,1,2,0,40,40,25,115,124,9,.5,low,0,0,,,,,
84,4,111026_1315,58.090199,10,Principal,6,65,70,70,2,1,2,15,150,150,0,220,220,160,100,1,2,0,60,60,49,135,142,7,.5,low,0,0,,,,,
84,5,111026_1315,58.090199,10,Principal,5,77,50,50,1,2,6,16,160,180,20,260,260,260,100,1,2,0,80,40,25,155,180,25,1,low,0,0,,,,,
84,6,111026_1315,58.090199,10,Principal,1,90,60,70,2,1,9,13,250,320,70,440,440,380,200,1,2,0,60,40,72,272,326,54,.75,high,0,0,,,,,
84,7,111026_1315,58.090199,10,Principal,9,47,64,80,2,1,12,19,350,440,90,560,560,470,200,1,2,0,90,60,81.919998,348.48001,416,67.519989,.75,high,0,0,,,,,
84,8,111026_1315,58.090199,10,Principal,10,0,60,70,2,1,14,4,220,260,40,360,360,280,200,1,2,0,40,40,72,224,256,32,.5,high,0,0,,,,,
84,9,111026_1315,58.090199,10,Principal,2,60,70,70,2,1,5,20,300,284,-16,440,440,320,200,1,2,0,60,60,98,270,284,14,.5,high,0,0,,,,,
84,10,111026_1315,58.090199,10,Principal,4,100,77,80,1,1,3,7,350,450,100,520,520,520,200,1,2,0,80,40,118.58,327.82001,456,128.17999,1,high,0,0,,,,,
85,1,111026_1315,54.327599,10,Principal,8,75,54,55,2,1,2,17,130,175,45,220,220,190,100,1,2,0,60,40,29.16,135.64,149.5,13.860001,.75,low,0,0,,,,,
85,2,111026_1315,54.327599,10,Principal,7,80,75,76,2,1,6,8,160,200,40,280,280,235,100,1,2,0,90,60,56.25,178.75,202.60001,23.850006,.75,low,0,0,,,,,
85,3,111026_1315,54.327599,10,Principal,3,60,50,90,2,1,4,12,105,130,25,180,180,140,100,1,2,0,40,40,25,115,136,21,.5,low,0,0,,,,,
85,4,111026_1315,54.327599,10,Principal,6,60,77,78,2,1,3,10,111,145,34,220,220,160,100,1,2,0,60,60,59.290001,133.11,146.8,13.690002,.5,low,0,0,,,,,
85,5,111026_1315,54.327599,10,Principal,5,90,50,1,1,1,16,9,100,150,50,260,260,260,100,1,2,0,80,40,25,155,101.6,-53.400002,1,low,0,0,,,,,
85,6,111026_1315,54.327599,10,Principal,1,64,50,1,2,1,1,7,222,320,98,440,440,380,200,1,2,0,60,40,50,270,201.8,-68.199997,.75,high,0,0,,,,,
85,7,111026_1315,54.327599,10,Principal,9,100,60,81,2,1,13,19,300,425,125,560,560,470,200,1,2,0,90,60,72,344,418.70001,74.700012,.75,high,0,0,,,,,
85,8,111026_1315,54.327599,10,Principal,10,30,40,76,2,1,18,11,222,260,38,360,360,280,200,1,2,0,40,40,32,232,260.79999,28.799988,.5,high,0,0,,,,,
85,9,111026_1315,54.327599,10,Principal,2,72,70,85,2,1,14,20,242,320,78,440,440,320,200,1,2,0,60,60,98,270,302,32,.5,high,0,0,,,,,
85,10,111026_1315,54.327599,10,Principal,4,77,80,80,1,1,15,5,200,500,300,520,520,520,200,1,2,0,80,40,128,328,456,128,1,high,0,0,,,,,
86,1,111026_1315,63.48,10,Principal,8,100,80,45,2,1,10,5,120,140,20,220,220,190,100,1,3,0,60,40,64,132,140.5,8.5,.75,low,0,0,,,,,
86,2,111026_1315,63.48,10,Principal,7,71,85,69,2,1,13,6,160,170,10,280,280,235,100,1,3,0,90,60,72.25,180.75,193.14999,12.399994,.75,low,0,0,,,,,
86,3,111026_1315,63.48,10,Principal,3,0,50,50,2,1,4,1,110,130,20,180,180,140,100,1,3,0,40,40,25,115,120,5,.5,low,0,0,,,,,
86,4,111026_1315,63.48,10,Principal,6,77,80,75,2,1,11,3,120,135,15,220,220,160,100,1,3,0,60,60,64,132,145,13,.5,low,0,0,,,,,
86,5,111026_1315,63.48,10,Principal,5,51,85,33,1,1,15,14,150,150,0,260,260,260,100,1,3,0,80,40,72.25,163.75,152.8,-10.949997,1,low,0,0,,,,,
86,6,111026_1315,63.48,10,Principal,1,46,80,50,2,1,20,12,240,300,60,440,440,380,200,1,3,0,60,40,128,264,290,26,.75,high,0,0,,,,,
86,7,111026_1315,63.48,10,Principal,9,30,80,50,2,1,17,8,380,350,-30,560,560,470,200,1,3,0,90,60,128,360,335,-25,.75,high,0,0,,,,,
86,8,111026_1315,63.48,10,Principal,10,48,70,70,2,1,16,18,180,260,80,360,360,280,200,1,3,0,40,40,98,214,256,42,.5,high,0,0,,,,,
86,9,111026_1315,63.48,10,Principal,2,40,80,50,2,1,19,2,250,260,10,440,440,320,200,1,3,0,60,60,128,264,260,-4,.5,high,0,0,,,,,
86,10,111026_1315,63.48,10,Principal,4,0,80,40,2,1,9,7,300,300,0,520,520,520,200,1,3,0,80,40,128,328,328,0,1,high,0,0,,,,,
87,1,111026_1315,54.459999,10,Agent,8,50,50,50,2,1,15,20,130,150,20,220,220,190,100,1,4,1,60,40,25,,,,.75,low,0,0,,,,,
87,2,111026_1315,54.459999,10,Agent,7,50,80,67,2,1,18,12,125,160,35,280,280,235,100,1,4,1,90,60,64,,,,.75,low,0,0,,,,,
87,3,111026_1315,54.459999,10,Agent,3,50,60,1,2,1,13,9,100,120,20,180,180,140,100,1,4,1,40,40,36,,,,.5,low,0,0,,,,,
87,4,111026_1315,54.459999,10,Agent,6,50,21,61,2,1,1,6,150,130,-20,220,220,160,100,1,4,1,60,60,4.4099998,,,,.5,low,0,0,,,,,
87,5,111026_1315,54.459999,10,Agent,5,50,75,70,2,1,11,5,110,139,29,260,260,260,100,1,4,1,80,40,56.25,,,,1,low,0,0,,,,,
87,6,111026_1315,54.459999,10,Agent,1,50,40,51,2,1,17,8,280,290,10,440,440,380,200,1,4,1,60,40,32,,,,.75,high,0,0,,,,,
87,7,111026_1315,54.459999,10,Agent,9,50,71,70,2,1,3,7,325,360,35,560,560,470,200,1,4,1,90,60,100.82,,,,.75,high,0,0,,,,,
87,8,111026_1315,54.459999,10,Agent,10,50,75,75,2,1,19,14,160,260,100,360,360,280,200,1,4,1,40,40,112.5,,,,.5,high,0,0,,,,,
87,9,111026_1315,54.459999,10,Agent,2,50,60,49,2,1,16,2,220,260,40,440,440,320,200,1,4,1,60,60,72,,,,.5,high,0,0,,,,,
87,10,111026_1315,54.459999,10,Agent,4,50,10,1,2,2,4,10,390,310,-80,520,520,520,200,1,4,1,80,40,2,,,,1,high,0,0,,,,,
88,1,111026_1315,107.58,10,Agent,8,60,50,49,2,1,12,16,130,144,14,220,220,190,100,1,1,6,60,40,25,,,,.75,low,0,0,,,,,
88,2,111026_1315,107.58,10,Agent,7,90,35,50,2,2,14,11,130,150,20,280,280,235,100,1,1,6,90,60,12.25,,,,.75,low,0,0,,,,,
88,3,111026_1315,107.58,10,Agent,3,40,51,60,2,1,4,9,104,124,20,180,180,140,100,1,1,6,40,40,26.01,,,,.5,low,0,0,,,,,
88,4,111026_1315,107.58,10,Agent,6,60,42,15,2,1,3,15,130,114,-16,220,220,160,100,1,1,6,60,60,17.639999,,,,.5,low,0,0,,,,,
88,5,111026_1315,107.58,10,Agent,5,80,51,1,1,1,13,2,140,130,-10,260,260,260,100,1,1,6,80,40,26.01,,,,1,low,0,0,,,,,
88,6,111026_1315,107.58,10,Agent,1,43,75,80,2,1,8,18,240,320,80,440,440,380,200,1,1,6,60,40,112.5,,,,.75,high,0,0,,,,,
88,7,111026_1315,107.58,10,Agent,9,64,80,1,2,1,10,7,310,300,-10,560,560,470,200,1,1,6,90,60,128,,,,.75,high,0,0,,,,,
88,8,111026_1315,107.58,10,Agent,10,29,56,55,2,1,20,17,200,250,50,360,360,280,200,1,1,6,40,40,62.720001,,,,.5,high,0,0,,,,,
88,9,111026_1315,107.58,10,Agent,2,43,45,75,2,1,19,1,230,270,40,440,440,320,200,1,1,6,60,60,40.5,,,,.5,high,0,0,,,,,
88,10,111026_1315,107.58,10,Agent,4,57,75,79,2,1,6,5,300,400,100,520,520,520,200,1,1,6,80,40,112.5,,,,1,high,0,0,,,,,
89,1,111026_1315,57.540001,10,Agent,8,45,45,1,2,1,16,19,115,120,5,220,220,190,100,1,2,0,60,40,20.25,,,,.75,low,0,0,,,,,
89,2,111026_1315,57.540001,10,Agent,7,36,53,52,2,1,13,14,170,170,0,280,280,235,100,1,2,0,90,60,28.09,,,,.75,low,0,0,,,,,
89,3,111026_1315,57.540001,10,Agent,3,40,63,64,2,1,20,17,100,129,29,180,180,140,100,1,2,0,40,40,39.689999,,,,.5,low,0,0,,,,,
89,4,111026_1315,57.540001,10,Agent,6,60,67,63,2,1,1,8,100,120,20,220,220,160,100,1,2,0,60,60,44.889999,,,,.5,low,0,0,,,,,
89,5,111026_1315,57.540001,10,Agent,5,39,60,49,2,1,10,6,170,220,50,260,260,260,100,1,2,0,80,40,36,,,,1,low,0,0,,,,,
89,6,111026_1315,57.540001,10,Agent,1,45,54,54,2,1,2,4,230,260,30,440,440,380,200,1,2,0,60,40,58.32,,,,.75,high,0,0,,,,,
89,7,111026_1315,57.540001,10,Agent,9,65,36,55,2,1,3,18,210,300,90,560,560,470,200,1,2,0,90,60,25.92,,,,.75,high,0,0,,,,,
89,8,111026_1315,57.540001,10,Agent,10,60,50,1,2,1,15,9,225,280,55,360,360,280,200,1,2,0,40,40,50,,,,.5,high,0,0,,,,,
89,9,111026_1315,57.540001,10,Agent,2,35,82,83,2,1,11,12,210,265,55,440,440,320,200,1,2,0,60,60,134.48,,,,.5,high,0,0,,,,,
89,10,111026_1315,57.540001,10,Agent,4,70,31,23,1,2,5,7,300,300,0,520,520,520,200,1,2,0,80,40,19.219999,,,,1,high,0,0,,,,,
90,1,111026_1315,36.264999,10,Agent,8,80,83,70,2,1,14,15,150,190,40,220,220,190,100,1,1,0,60,40,68.889999,,,,.75,low,0,0,,,,,
90,2,111026_1315,36.264999,10,Agent,7,100,84,70,2,1,16,20,100,200,100,280,280,235,100,1,1,0,90,60,70.559998,,,,.75,low,0,0,,,,,
90,3,111026_1315,36.264999,10,Agent,3,0,51,71,2,1,9,5,100,140,40,180,180,140,100,1,1,0,40,40,26.01,,,,.5,low,0,0,,,,,
90,4,111026_1315,36.264999,10,Agent,6,100,50,50,2,1,8,10,100,160,60,220,220,160,100,1,1,0,60,60,25,,,,.5,low,0,0,,,,,
90,5,111026_1315,36.264999,10,Agent,5,80,55,1,1,2,11,17,200,100,-100,260,260,260,100,1,1,0,80,40,30.25,,,,1,low,0,0,,,,,
90,6,111026_1315,36.264999,10,Agent,1,70,70,49,2,1,13,2,200,290,90,440,440,380,200,1,1,0,60,40,98,,,,.75,high,0,0,,,,,
90,7,111026_1315,36.264999,10,Agent,9,75,74,85,2,1,12,1,450,470,20,560,560,470,200,1,1,0,90,60,109.52,,,,.75,high,0,0,,,,,
90,8,111026_1315,36.264999,10,Agent,10,70,5,54,2,1,6,3,200,200,0,360,360,280,200,1,1,0,40,40,.5,,,,.5,high,0,0,,,,,
90,9,111026_1315,36.264999,10,Agent,2,74,29,47,2,1,19,7,200,200,0,440,440,320,200,1,1,0,60,60,16.82,,,,.5,high,0,0,,,,,
90,10,111026_1315,36.264999,10,Agent,4,100,86,74,1,2,18,4,350,200,-150,520,520,520,200,1,1,0,80,40,147.92,,,,1,high,0,0,,,,,
91,1,111026_1315,53.422798,10,Agent,8,52,12,12,2,1,5,17,135,130,-5,220,220,190,100,1,3,0,60,40,1.4400001,,,,.75,low,0,0,,,,,
91,2,111026_1315,53.422798,10,Agent,7,90,40,35,2,1,18,11,130,135,5,280,280,235,100,1,3,0,90,60,16,,,,.75,low,0,0,,,,,
91,3,111026_1315,53.422798,10,Agent,3,10,50,49,2,1,2,4,100,120,20,180,180,140,100,1,3,0,40,40,25,,,,.5,low,0,0,,,,,
91,4,111026_1315,53.422798,10,Agent,6,80,31,10,2,1,6,8,120,110,-10,220,220,160,100,1,3,0,60,60,9.6099997,,,,.5,low,0,0,,,,,
91,5,111026_1315,53.422798,10,Agent,5,50,80,71,1,1,3,9,140,150,10,260,260,260,100,1,3,0,80,40,64,,,,1,low,0,0,,,,,
91,6,111026_1315,53.422798,10,Agent,1,40,45,75,2,1,15,13,260,300,40,440,440,380,200,1,3,0,60,40,40.5,,,,.75,high,0,0,,,,,
91,7,111026_1315,53.422798,10,Agent,9,80,60,100,2,1,1,10,200,470,270,560,560,470,200,1,3,0,90,60,72,,,,.75,high,0,0,,,,,
91,8,111026_1315,53.422798,10,Agent,10,65,63,80,2,1,19,16,200,250,50,360,360,280,200,1,3,0,40,40,79.379997,,,,.5,high,0,0,,,,,
91,9,111026_1315,53.422798,10,Agent,2,75,76,84,2,1,20,14,199,279,80,440,440,320,200,1,3,0,60,60,115.52,,,,.5,high,0,0,,,,,
91,10,111026_1315,53.422798,10,Agent,4,95,97,93,1,1,12,7,300,450,150,520,520,520,200,1,3,0,80,40,188.17999,,,,1,high,0,0,,,,,
92,1,111026_1315,63.6786,10,Agent,8,70,63,47,2,1,16,6,120,140,20,220,220,190,100,1,2,5,60,40,39.689999,,,,.75,low,0,0,,,,,
92,2,111026_1315,63.6786,10,Agent,7,67,50,75,2,1,19,15,150,180,30,280,280,235,100,1,2,5,90,60,25,,,,.75,low,0,0,,,,,
92,3,111026_1315,63.6786,10,Agent,3,60,45,1,2,1,2,5,110,101,-9,180,180,140,100,1,2,5,40,40,20.25,,,,.5,low,0,0,,,,,
92,4,111026_1315,63.6786,10,Agent,6,44,56,70,2,1,18,1,120,130,10,220,220,160,100,1,2,5,60,60,31.360001,,,,.5,low,0,0,,,,,
92,5,111026_1315,63.6786,10,Agent,5,77,37,2,1,1,14,3,140,101,-39,260,260,260,100,1,2,5,80,40,13.69,,,,1,low,0,0,,,,,
92,6,111026_1315,63.6786,10,Agent,1,70,75,76,2,1,10,4,250,300,50,440,440,380,200,1,2,5,60,40,112.5,,,,.75,high,0,0,,,,,
92,7,111026_1315,63.6786,10,Agent,9,90,60,49,2,1,17,13,320,350,30,560,560,470,200,1,2,5,90,60,72,,,,.75,high,0,0,,,,,
92,8,111026_1315,63.6786,10,Agent,10,60,50,70,2,1,12,11,240,240,0,360,360,280,200,1,2,5,40,40,50,,,,.5,high,0,0,,,,,
92,9,111026_1315,63.6786,10,Agent,2,70,87,80,2,1,20,9,200,300,100,440,440,320,200,1,2,5,60,60,151.38,,,,.5,high,0,0,,,,,
92,10,111026_1315,63.6786,10,Agent,4,77,71,70,1,1,8,7,320,450,130,520,520,520,200,1,2,5,80,40,100.82,,,,1,high,0,0,,,,,
93,1,111026_1315,75.405602,10,Agent,8,60,97,70,2,1,12,3,90,165,75,220,220,190,100,1,2,0,60,40,94.089996,,,,.75,low,0,0,,,,,
93,2,111026_1315,75.405602,10,Agent,7,67,71,71,2,1,13,1,170,170,0,280,280,235,100,1,2,0,90,60,50.41,,,,.75,low,0,0,,,,,
93,3,111026_1315,75.405602,10,Agent,3,64,63,64,2,1,14,6,120,125,5,180,180,140,100,1,2,0,40,40,39.689999,,,,.5,low,0,0,,,,,
93,4,111026_1315,75.405602,10,Agent,6,65,70,70,2,1,17,5,120,145,25,220,220,160,100,1,2,0,60,60,49,,,,.5,low,0,0,,,,,
93,5,111026_1315,75.405602,10,Agent,5,60,57,89,1,1,8,7,180,230,50,260,260,260,100,1,2,0,80,40,32.490002,,,,1,low,0,0,,,,,
93,6,111026_1315,75.405602,10,Agent,1,77,79,37,2,2,15,10,200,290,90,440,440,380,200,1,2,0,60,40,124.82,,,,.75,high,0,0,,,,,
93,7,111026_1315,75.405602,10,Agent,9,95,55,75,2,1,19,20,350,370,20,560,560,470,200,1,2,0,90,60,60.5,,,,.75,high,0,0,,,,,
93,8,111026_1315,75.405602,10,Agent,10,63,60,50,2,1,11,4,220,240,20,360,360,280,200,1,2,0,40,40,72,,,,.5,high,0,0,,,,,
93,9,111026_1315,75.405602,10,Agent,2,75,50,49,2,1,16,18,270,255,-15,440,440,320,200,1,2,0,60,60,50,,,,.5,high,0,0,,,,,
93,10,111026_1315,75.405602,10,Agent,4,85,100,80,1,1,9,2,320,420,100,520,520,520,200,1,2,0,80,40,200,,,,1,high,0,0,,,,,
94,1,111026_1315,80.400002,10,Agent,8,54,30,20,2,1,13,9,127,176,49,220,220,190,100,1,1,0,60,40,9,,,,.75,low,0,0,,,,,
94,2,111026_1315,80.400002,10,Agent,7,76,60,66,2,1,1,14,170,190,20,280,280,235,100,1,1,0,90,60,36,,,,.75,low,0,0,,,,,
94,3,111026_1315,80.400002,10,Agent,3,38,3,30,2,1,8,17,150,112,-38,180,180,140,100,1,1,0,40,40,.090000004,,,,.5,low,0,0,,,,,
94,4,111026_1315,80.400002,10,Agent,6,60,77,78,2,1,11,4,133,150,17,220,220,160,100,1,1,0,60,60,59.290001,,,,.5,low,0,0,,,,,
94,5,111026_1315,80.400002,10,Agent,5,40,97,55,1,1,5,6,164,188,24,260,260,260,100,1,1,0,80,40,94.089996,,,,1,low,0,0,,,,,
94,6,111026_1315,80.400002,10,Agent,1,50,64,78,2,1,16,10,273,360,87,440,440,380,200,1,1,0,60,40,81.919998,,,,.75,high,0,0,,,,,
94,7,111026_1315,80.400002,10,Agent,9,80,67,68,2,1,20,19,365,386,21,560,560,470,200,1,1,0,90,60,89.779999,,,,.75,high,0,0,,,,,
94,8,111026_1315,80.400002,10,Agent,10,40,32,50,2,1,3,2,228,240,12,360,360,280,200,1,1,0,40,40,20.48,,,,.5,high,0,0,,,,,
94,9,111026_1315,80.400002,10,Agent,2,70,23,1,2,1,18,12,228,205,-23,440,440,320,200,1,1,0,60,60,10.58,,,,.5,high,0,0,,,,,
94,10,111026_1315,80.400002,10,Agent,4,76,54,52,1,2,15,7,310,358,48,520,520,520,200,1,1,0,80,40,58.32,,,,1,high,0,0,,,,,
95,1,111026_1315,52.927799,10,Agent,8,0,54,10,2,1,5,2,140,150,10,220,220,190,100,1,3,0,60,40,29.16,,,,.75,low,0,0,,,,,
95,2,111026_1315,52.927799,10,Agent,7,80,75,76,2,1,4,20,150,200,50,280,280,235,100,1,3,0,90,60,56.25,,,,.75,low,0,0,,,,,
95,3,111026_1315,52.927799,10,Agent,3,0,51,39,2,1,14,10,125,120,-5,180,180,140,100,1,3,0,40,40,26.01,,,,.5,low,0,0,,,,,
95,4,111026_1315,52.927799,10,Agent,6,77,80,75,2,1,7,3,120,150,30,220,220,160,100,1,3,0,60,60,64,,,,.5,low,0,0,,,,,
95,5,111026_1315,52.927799,10,Agent,5,80,40,20,1,2,16,17,130,180,50,260,260,260,100,1,3,0,80,40,16,,,,1,low,0,0,,,,,
95,6,111026_1315,52.927799,10,Agent,1,50,99,97,2,1,13,18,220,350,130,440,440,380,200,1,3,0,60,40,196.02,,,,.75,high,0,0,,,,,
95,7,111026_1315,52.927799,10,Agent,9,67,100,57,2,2,8,15,270,300,30,560,560,470,200,1,3,0,90,60,200,,,,.75,high,0,0,,,,,
95,8,111026_1315,52.927799,10,Agent,10,0,74,75,2,1,11,9,200,250,50,360,360,280,200,1,3,0,40,40,109.52,,,,.5,high,0,0,,,,,
95,9,111026_1315,52.927799,10,Agent,2,54,50,55,2,1,6,12,300,270,-30,440,440,320,200,1,3,0,60,60,50,,,,.5,high,0,0,,,,,
95,10,111026_1315,52.927799,10,Agent,4,100,77,80,1,1,19,1,300,450,150,520,520,520,200,1,3,0,80,40,118.58,,,,1,high,0,0,,,,,
96,1,111026_1315,60.48,10,Agent,8,51,50,50,2,1,8,11,120,160,40,220,220,190,100,1,2,0,60,40,25,,,,.75,low,0,0,,,,,
96,2,111026_1315,60.48,10,Agent,7,71,85,69,2,1,16,2,180,200,20,280,280,235,100,1,2,0,90,60,72.25,,,,.75,low,0,0,,,,,
96,3,111026_1315,60.48,10,Agent,3,50,46,40,2,1,17,18,110,120,10,180,180,140,100,1,2,0,40,40,21.16,,,,.5,low,0,0,,,,,
96,4,111026_1315,60.48,10,Agent,6,71,75,75,2,1,10,4,150,150,0,220,220,160,100,1,2,0,60,60,56.25,,,,.5,low,0,0,,,,,
96,5,111026_1315,60.48,10,Agent,5,40,10,60,1,1,20,14,100,190,90,260,260,260,100,1,2,0,80,40,1,,,,1,low,0,0,,,,,
96,6,111026_1315,60.48,10,Agent,1,55,35,60,2,1,3,9,250,300,50,440,440,380,200,1,2,0,60,40,24.5,,,,.75,high,0,0,,,,,
96,7,111026_1315,60.48,10,Agent,9,68,69,46,2,1,5,6,300,310,10,560,560,470,200,1,2,0,90,60,95.220001,,,,.75,high,0,0,,,,,
96,8,111026_1315,60.48,10,Agent,10,53,50,80,2,1,19,1,250,260,10,360,360,280,200,1,2,0,40,40,50,,,,.5,high,0,0,,,,,
96,9,111026_1315,60.48,10,Agent,2,60,70,70,2,1,12,13,300,290,-10,440,440,320,200,1,2,0,60,60,98,,,,.5,high,0,0,,,,,
96,10,111026_1315,60.48,10,Agent,4,77,80,80,1,1,15,7,200,500,300,520,520,520,200,1,2,0,80,40,128,,,,1,high,0,0,,,,,
97,1,111026_1315,39.18,10,Agent,8,2,55,60,2,1,12,16,90,110,20,220,220,190,100,1,3,0,60,40,30.25,,,,.75,low,0,0,,,,,
97,2,111026_1315,39.18,10,Agent,7,2,75,75,2,1,13,14,170,200,30,280,280,235,100,1,3,0,90,60,56.25,,,,.75,low,0,0,,,,,
97,3,111026_1315,39.18,10,Agent,3,2,30,40,2,1,9,1,100,105,5,180,180,140,100,1,3,0,40,40,9,,,,.5,low,0,0,,,,,
97,4,111026_1315,39.18,10,Agent,6,2,41,40,2,1,17,7,90,105,15,220,220,160,100,1,3,0,60,60,16.809999,,,,.5,low,0,0,,,,,
97,5,111026_1315,39.18,10,Agent,5,0,45,50,2,1,18,10,100,130,30,260,260,260,100,1,3,0,80,40,20.25,,,,1,low,0,0,,,,,
97,6,111026_1315,39.18,10,Agent,1,53,100,100,2,1,3,8,240,380,140,440,440,380,200,1,3,0,60,40,200,,,,.75,high,0,0,,,,,
97,7,111026_1315,39.18,10,Agent,9,2,65,60,2,1,4,2,300,340,40,560,560,470,200,1,3,0,90,60,84.5,,,,.75,high,0,0,,,,,
97,8,111026_1315,39.18,10,Agent,10,2,59,56,2,1,6,19,170,220,50,360,360,280,200,1,3,0,40,40,69.620003,,,,.5,high,0,0,,,,,
97,9,111026_1315,39.18,10,Agent,2,72,70,85,2,1,20,5,130,270,140,440,440,320,200,1,3,0,60,60,98,,,,.5,high,0,0,,,,,
97,10,111026_1315,39.18,10,Agent,4,0,80,40,2,1,15,11,320,260,-60,520,520,520,200,1,3,0,80,40,128,,,,1,high,0,0,,,,,
98,1,111026_1315,71.399399,10,Agent,8,75,54,55,2,1,14,18,135,144,9,220,220,190,100,1,2,0,60,40,29.16,,,,.75,low,0,0,,,,,
98,2,111026_1315,71.399399,10,Agent,7,70,60,32,2,1,7,3,139,155,16,280,280,235,100,1,2,0,90,60,36,,,,.75,low,0,0,,,,,
98,3,111026_1315,71.399399,10,Agent,3,50,20,10,2,1,19,20,110,110,0,180,180,140,100,1,2,0,40,40,4,,,,.5,low,0,0,,,,,
98,4,111026_1315,71.399399,10,Agent,6,70,80,1,2,1,2,6,137,100,-37,220,220,160,100,1,2,0,60,60,64,,,,.5,low,0,0,,,,,
98,5,111026_1315,71.399399,10,Agent,5,77,50,50,1,2,16,15,165,180,15,260,260,260,100,1,2,0,80,40,25,,,,1,low,0,0,,,,,
98,6,111026_1315,71.399399,10,Agent,1,36,70,70,2,1,4,8,280,289,9,440,440,380,200,1,2,0,60,40,98,,,,.75,high,0,0,,,,,
98,7,111026_1315,71.399399,10,Agent,9,80,50,70,2,1,10,12,300,350,50,560,560,470,200,1,2,0,90,60,50,,,,.75,high,0,0,,,,,
98,8,111026_1315,71.399399,10,Agent,10,30,50,70,2,1,11,5,230,263,33,360,360,280,200,1,2,0,40,40,50,,,,.5,high,0,0,,,,,
98,9,111026_1315,71.399399,10,Agent,2,40,80,50,2,1,1,13,284,249,-35,440,440,320,200,1,2,0,60,60,128,,,,.5,high,0,0,,,,,
98,10,111026_1315,71.399399,10,Agent,4,70,90,1,1,1,9,17,294,200,-94,520,520,520,200,1,2,0,80,40,162,,,,1,high,0,0,,,,,
99,1,111026_1315,98.590797,10,Agent,8,100,80,45,2,1,6,11,134,130,-4,220,220,190,100,1,5,0,60,40,64,,,,.75,low,0,0,,,,,
99,2,111026_1315,98.590797,10,Agent,7,70,90,1,2,1,19,1,180,140,-40,280,280,235,100,1,5,0,90,60,81,,,,.75,low,0,0,,,,,
99,3,111026_1315,98.590797,10,Agent,3,65,50,40,2,1,16,9,110,120,10,180,180,140,100,1,5,0,40,40,25,,,,.5,low,0,0,,,,,
99,4,111026_1315,98.590797,10,Agent,6,78,55,56,2,1,5,2,100,140,40,220,220,160,100,1,5,0,60,60,30.25,,,,.5,low,0,0,,,,,
99,5,111026_1315,98.590797,10,Agent,5,90,50,1,1,1,20,4,170,150,-20,260,260,260,100,1,5,0,80,40,25,,,,1,low,0,0,,,,,
99,6,111026_1315,98.590797,10,Agent,1,90,60,70,2,1,10,12,250,300,50,440,440,380,200,1,5,0,60,40,72,,,,.75,high,0,0,,,,,
99,7,111026_1315,98.590797,10,Agent,9,80,61,67,2,1,14,3,300,360,60,560,560,470,200,1,5,0,90,60,74.419998,,,,.75,high,0,0,,,,,
99,8,111026_1315,98.590797,10,Agent,10,50,30,40,2,1,7,8,220,230,10,360,360,280,200,1,5,0,40,40,18,,,,.5,high,0,0,,,,,
99,9,111026_1315,98.590797,10,Agent,2,100,75,100,2,1,15,13,200,320,120,440,440,320,200,1,5,0,60,60,112.5,,,,.5,high,0,0,,,,,
99,10,111026_1315,98.590797,10,Agent,4,100,90,85,1,1,17,18,300,400,100,520,520,520,200,1,5,0,80,40,162,,,,1,high,0,0,,,,,
100,1,111026_1315,44.84,10,Agent,8,77,75,1,2,1,6,3,140,100,-40,220,220,190,100,0,-1,0,60,40,56.25,,,,.75,low,0,0,,,,,
100,2,111026_1315,44.84,10,Agent,7,42,43,60,1,1,18,11,110,200,90,280,280,235,100,0,-1,0,90,60,18.49,,,,.75,low,0,0,,,,,
100,3,111026_1315,44.84,10,Agent,3,36,50,60,1,1,15,2,101,122,21,180,180,140,100,0,-1,0,40,40,25,,,,.5,low,0,0,,,,,
100,4,111026_1315,44.84,10,Agent,6,54,77,77,2,1,9,20,144,141,-3,220,220,160,100,0,-1,0,60,60,59.290001,,,,.5,low,0,0,,,,,
100,5,111026_1315,44.84,10,Agent,5,51,85,33,1,1,12,7,179,190,11,260,260,260,100,0,-1,0,80,40,72.25,,,,1,low,0,0,,,,,
100,6,111026_1315,44.84,10,Agent,1,64,50,1,2,1,4,8,301,260,-41,440,440,380,200,0,-1,0,60,40,50,,,,.75,high,0,0,,,,,
100,7,111026_1315,44.84,10,Agent,9,74,88,75,2,1,1,16,333,399,66,560,560,470,200,0,-1,0,90,60,154.88,,,,.75,high,0,0,,,,,
100,8,111026_1315,44.84,10,Agent,10,63,50,10,2,1,14,19,286,203,-83,360,360,280,200,0,-1,0,40,40,50,,,,.5,high,0,0,,,,,
